list_name,name,label,q101_country,q102_state,q103_district
subDistrict,Riga,Riga,India,Bihar,Sitamarhi
subDistrict,Runisaidpur,Runisaidpur,India,Bihar,Sitamarhi
subDistrict,Sonbarsa,Sonbarsa,India,Bihar,Sitamarhi
subDistrict,Sursand,Sursand,India,Bihar,Sitamarhi
,,,,,
subDistrict,Andar,Andar,India,Bihar,Siwan
subDistrict,Barharia,Barharia,India,Bihar,Siwan
subDistrict,Basantpur,Basantpur,India,Bihar,Siwan
subDistrict,BhagwanpurHat,Bhagwanpur Hat,India,Bihar,Siwan
subDistrict,Darauli,Darauli,India,Bihar,Siwan
subDistrict,Goriakothi,Goriakothi,India,Bihar,Siwan
subDistrict,Guthani,Guthani,India,Bihar,Siwan
subDistrict,Hussainganj,Hussainganj,India,Bihar,Siwan
subDistrict,LakriNabiganj,LakriNabiganj,India,Bihar,Siwan
subDistrict,Maharajganj,Maharajganj,India,Bihar,Siwan
subDistrict,Mairwa,Mairwa,India,Bihar,Siwan
subDistrict,Pachrukhi,Pachrukhi,India,Bihar,Siwan
subDistrict,Raghunathpur,Raghunathpur,India,Bihar,Siwan
subDistrict,Siswan,Siswan,India,Bihar,Siwan
subDistrict,Siwan,Siwan,India,Bihar,Siwan
,,,,,
subDistrict,Basantpur,Basantpur,India,Bihar,Supaul
subDistrict,Chhatapur,Chhatapur,India,Bihar,Supaul
subDistrict,Kishanpur,Kishanpur,India,Bihar,Supaul
subDistrict,Marauna,Marauna,India,Bihar,Supaul
subDistrict,Nirmali,Nirmali,India,Bihar,Supaul
subDistrict,Pipra,Pipra,India,Bihar,Supaul
subDistrict,Raghopur,Raghopur,India,Bihar,Supaul
subDistrict,SaraigarhBhaptiyahi,Saraigarh Bhaptiyahi,India,Bihar,Supaul
subDistrict,Supaul,Supaul,India,Bihar,Supaul
subDistrict,Tribeniganj,Tribeniganj,India,Bihar,Supaul
,,,,,
subDistrict,Bhagwanpur,Bhagwanpur,India,Bihar,Vaishali
subDistrict,Bidupur,Bidupur,India,Bihar,Vaishali
subDistrict,Desri,Desri,India,Bihar,Vaishali
subDistrict,Goraul,Goraul,India,Bihar,Vaishali
subDistrict,Hajipur,Hajipur,India,Bihar,Vaishali
subDistrict,Jandaha,Jandaha,India,Bihar,Vaishali
subDistrict,Lalganj,Lalganj,India,Bihar,Vaishali
subDistrict,Mahua,Mahua,India,Bihar,Vaishali
subDistrict,Patepur,Patepur,India,Bihar,Vaishali
subDistrict,Raghopur,Raghopur,India,Bihar,Vaishali
subDistrict,SahdaiBuzurg,Sahdai Buzurg,India,Bihar,Vaishali
subDistrict,Vaishali,Vaishali,India,Bihar,Vaishali
,,,,,
subDistrict,Bagaha,Bagaha,India,Bihar,WestChamparan
subDistrict,Bairia,Bairia,India,Bihar,WestChamparan
subDistrict,Bettiah,Bettiah,India,Bihar,WestChamparan
subDistrict,Chanpatia,Chanpatia,India,Bihar,WestChamparan
subDistrict,Gaunaha,Gaunaha,India,Bihar,WestChamparan
subDistrict,Guanaha,Guanaha,India,Bihar,WestChamparan
subDistrict,Jogapatti,Jogapatti,India,Bihar,WestChamparan
subDistrict,Lauriya,Lauriya,India,Bihar,WestChamparan
subDistrict,Madhubani,Madhubani,India,Bihar,WestChamparan
subDistrict,Mainatanr,Mainatanr,India,Bihar,WestChamparan
subDistrict,Majhaulia,Majhaulia,India,Bihar,WestChamparan
subDistrict,Narkatiaganj,Narkatiaganj,India,Bihar,WestChamparan
subDistrict,Nautan,Nautan,India,Bihar,WestChamparan
subDistrict,Ramnagar,Ramnagar,India,Bihar,WestChamparan
subDistrict,Sikta,Sikta,India,Bihar,WestChamparan
,,,,,
,,,,,
subDistrict,Antagarh,Antagarh,India,Chattisgarh,Kanker
subDistrict,Bhanupratappur,Bhanupratappur,India,Chattisgarh,Kanker
subDistrict,Charama,Charama,India,Chattisgarh,Kanker
subDistrict,Durgukondal,Durgukondal,India,Chattisgarh,Kanker
subDistrict,Kanker,Kanker,India,Chattisgarh,Kanker
subDistrict,Koylibeda,Koylibeda,India,Chattisgarh,Kanker
subDistrict,Narharpur,Narharpur,India,Chattisgarh,Kanker
,,,,,
subDistrict,Abanpur,Abanpur,India,Chattisgarh,Raipur
subDistrict,Arang,Arang,India,Chattisgarh,Raipur
subDistrict,Dharsiwa,Dharsiwa,India,Chattisgarh,Raipur
subDistrict,Tilda,Tilda,India,Chattisgarh,Raipur
,,,,,
subDistrict,Bagbahara,Bagbahara,India,Chattisgarh,Mahasamund
subDistrict,Basna ,Basna ,India,Chattisgarh,Mahasamund
subDistrict,Mahsamund,Mahsamund,India,Chattisgarh,Mahasamund
subDistrict,Pithora,Pithora,India,Chattisgarh,Mahasamund
subDistrict,Saraipali,Saraipali,India,Chattisgarh,Mahasamund
,,,,,
subDistrict,CoochBehar_I,CoochBehar - I,India,WestBengal,CoochBehar
subDistrict,CoochBehar_II,CoochBehar - II,India,WestBengal,CoochBehar
subDistrict,Dinhata_I,Dinhata - I,India,WestBengal,CoochBehar
subDistrict,Dinhata_II,Dinhata - II,India,WestBengal,CoochBehar
subDistrict,Haldibari,Haldibari,India,WestBengal,CoochBehar
subDistrict,Mathabhanga_I,Mathabhanga - I,India,WestBengal,CoochBehar
subDistrict,Mathabhanga_II,Mathabhanga - II,India,WestBengal,CoochBehar
subDistrict,Mekhliganj,Mekhliganj,India,WestBengal,CoochBehar
subDistrict,Sitai,Sitai,India,WestBengal,CoochBehar
subDistrict,Sitalkuchi,Sitalkuchi,India,WestBengal,CoochBehar
subDistrict,Tufanganj_I,Tufanganj - I,India,WestBengal,CoochBehar
subDistrict,Tufanganj_II,Tufanganj - II,India,WestBengal,CoochBehar
,,,,,
subDistrict,Arambag,Arambag,India,WestBengal,Hugly
subDistrict,Balagarh,Balagarh,India,WestBengal,Hugly
subDistrict,Chanditala_I,Chanditala - I,India,WestBengal,Hugly
subDistrict,Chanditala_II,Chanditala - II,India,WestBengal,Hugly
subDistrict,ChinsurahMagra,ChinsurahMagra,India,WestBengal,Hugly
subDistrict,Dhaniakhali,Dhaniakhali,India,WestBengal,Hugly
subDistrict,Goghat_I,Goghat - I,India,WestBengal,Hugly
subDistrict,Goghat_II,Goghat - II,India,WestBengal,Hugly
subDistrict,Haripal,Haripal,India,WestBengal,Hugly
subDistrict,Jangipara,Jangipara,India,WestBengal,Hugly
subDistrict,Khanakul_I,Khanakul - I,India,WestBengal,Hugly
subDistrict,Khanakul_II,Khanakul - II,India,WestBengal,Hugly
subDistrict,Pandua,Pandua,India,WestBengal,Hugly
subDistrict,PolbaDadpur,PolbaDadpur,India,WestBengal,Hugly
subDistrict,Pursura,Pursura,India,WestBengal,Hugly
subDistrict,SerampurUttarpara,SerampurUttarpara,India,WestBengal,Hugly
subDistrict,Singur,Singur,India,WestBengal,Hugly
subDistrict,Tarakeswar,Tarakeswar,India,WestBengal,Hugly
,,,,,
subDistrict,Binpur_I,Binpur - I,India,WestBengal,Medinipur
subDistrict,Binpur_II,Binpur - II,India,WestBengal,Medinipur
subDistrict,Chandrakona_I,Chandrakona - I,India,WestBengal,Medinipur
subDistrict,Chandrakona_II,Chandrakona - II,India,WestBengal,Medinipur
subDistrict,Dantan_I,Dantan - I,India,WestBengal,Medinipur
subDistrict,Dantan_II,Dantan - II,India,WestBengal,Medinipur
subDistrict,Daspur_I,Daspur - I,India,WestBengal,Medinipur
subDistrict,Daspur_II,Daspur - II,India,WestBengal,Medinipur
subDistrict,Debra,Debra,India,WestBengal,Medinipur
subDistrict,Garbeta _III,Garbeta  - III,India,WestBengal,Medinipur
subDistrict,Garbeta_I,Garbeta - I,India,WestBengal,Medinipur
subDistrict,Garbeta_II,Garbeta - II,India,WestBengal,Medinipur
subDistrict,Ghatal,Ghatal,India,WestBengal,Medinipur
subDistrict,Gopiballavpur_I,Gopiballavpur - I,India,WestBengal,Medinipur
subDistrict,Gopiballavpur_II,Gopiballavpur - II,India,WestBengal,Medinipur
subDistrict,Jamboni,Jamboni,India,WestBengal,Medinipur
subDistrict,Jhargram,Jhargram,India,WestBengal,Medinipur
subDistrict,Keshiary,Keshiary,India,WestBengal,Medinipur
subDistrict,Keshpur,Keshpur,India,WestBengal,Medinipur
subDistrict,Kharagpur_I,Kharagpur - I,India,WestBengal,Medinipur
subDistrict,Kharagpur_II,Kharagpur - II,India,WestBengal,Medinipur
subDistrict,Midnapore,Midnapore,India,WestBengal,Medinipur
subDistrict,Mohanpur,Mohanpur,India,WestBengal,Medinipur
subDistrict,Narayangarh,Narayangarh,India,WestBengal,Medinipur
subDistrict,Nayagram,Nayagram,India,WestBengal,Medinipur
subDistrict,PaschimMedinipur,PaschimMedinipur,India,WestBengal,Medinipur
subDistrict,Pingla,Pingla,India,WestBengal,Medinipur
subDistrict,Sabang,Sabang,India,WestBengal,Medinipur
subDistrict,Salbani,Salbani,India,WestBengal,Medinipur
subDistrict,Sankrail,Sankrail,India,WestBengal,Medinipur
subDistrict,Ausgram_I,Ausgram - I,India,WestBengal,Barddhaman
subDistrict,Ausgram_II,Ausgram - II,India,WestBengal,Barddhaman
subDistrict,Barabani,Barabani,India,WestBengal,Barddhaman
subDistrict,Barddhaman,Barddhaman,India,WestBengal,Barddhaman
subDistrict,Bhatar,Bhatar,India,WestBengal,Barddhaman
subDistrict,Burdwan_I,Burdwan - I,India,WestBengal,Barddhaman
subDistrict,Burdwan_II,Burdwan - II,India,WestBengal,Barddhaman
subDistrict,Faridpur Durgapur,Faridpur Durgapur,India,WestBengal,Barddhaman
subDistrict,Galsi_I,Galsi - I,India,WestBengal,Barddhaman
subDistrict,Galsi_II,Galsi - II,India,WestBengal,Barddhaman
subDistrict,Jamalpur,Jamalpur,India,WestBengal,Barddhaman
subDistrict,Jamuria,Jamuria,India,WestBengal,Barddhaman
subDistrict,Kalna_I,Kalna - I,India,WestBengal,Barddhaman
subDistrict,Kalna_II,Kalna - II,India,WestBengal,Barddhaman
subDistrict,Kanksa,Kanksa,India,WestBengal,Barddhaman
subDistrict,Katwa_I,Katwa - I,India,WestBengal,Barddhaman
subDistrict,Katwa_II,Katwa - II,India,WestBengal,Barddhaman
subDistrict,Ketugram_I,Ketugram - I,India,WestBengal,Barddhaman
subDistrict,Ketugram_II,Ketugram - II,India,WestBengal,Barddhaman
subDistrict,Khandaghosh,Khandaghosh,India,WestBengal,Barddhaman
subDistrict,Mangolkote,Mangolkote,India,WestBengal,Barddhaman
subDistrict,Manteswar,Manteswar,India,WestBengal,Barddhaman
subDistrict,Memari_I,Memari - I,India,WestBengal,Barddhaman
subDistrict,Memari_II,Memari - II,India,WestBengal,Barddhaman
subDistrict,Ondal,Ondal,India,WestBengal,Barddhaman
subDistrict,Pandabeswar,Pandabeswar,India,WestBengal,Barddhaman
subDistrict,Purbasthali_I,Purbasthali - I,India,WestBengal,Barddhaman
subDistrict,Purbasthali_II,Purbasthali - II,India,WestBengal,Barddhaman
subDistrict,Raina_I,Raina - I,India,WestBengal,Barddhaman
subDistrict,Raina_II,Raina - II,India,WestBengal,Barddhaman
subDistrict,Raniganj,Raniganj,India,WestBengal,Barddhaman
subDistrict,Salanpur,Salanpur,India,WestBengal,Barddhaman
subDistrict,Amta_I,Amta - I,India,WestBengal,Howrah
subDistrict,Amta_II,Amta - II,India,WestBengal,Howrah
subDistrict,Bagnan_I,Bagnan - I,India,WestBengal,Howrah
subDistrict,Bagnan_II,Bagnan - II,India,WestBengal,Howrah
subDistrict,BallyJagachha,BallyJagachha,India,WestBengal,Howrah
subDistrict,Domjur,Domjur,India,WestBengal,Howrah
subDistrict,Haora,Haora,India,WestBengal,Howrah
subDistrict,Jagaballavpur,Jagaballavpur,India,WestBengal,Howrah
subDistrict,Panchla,Panchla,India,WestBengal,Howrah
subDistrict,Sankrail,Sankrail,India,WestBengal,Howrah
subDistrict,Shyampur_I,Shyampur - I,India,WestBengal,Howrah
subDistrict,Shyampur_II,Shyampur - II,India,WestBengal,Howrah
subDistrict,Udaynarayanpur,Udaynarayanpur,India,WestBengal,Howrah
subDistrict,Uluberia_I,Uluberia - I,India,WestBengal,Howrah
subDistrict,Uluberia_II,Uluberia - II,India,WestBengal,Howrah
subDistrict,Bamangola,Bamangola,India,WestBengal,Maldah
subDistrict,Chanchal_I,Chanchal - I,India,WestBengal,Maldah
subDistrict,Chanchal_II,Chanchal - II,India,WestBengal,Maldah
subDistrict,EnglishBazar,English Bazar,India,WestBengal,Maldah
subDistrict,Gazole,Gazole,India,WestBengal,Maldah
subDistrict,Habibpur,Habibpur,India,WestBengal,Maldah
subDistrict,Harischandrapur_I,Harischandrapur - I,India,WestBengal,Maldah
subDistrict,Harischandrapur_II,Harischandrapur - II,India,WestBengal,Maldah
subDistrict,Kaliachak_I,Kaliachak - I,India,WestBengal,Maldah
subDistrict,Kaliachak_II,Kaliachak - II,India,WestBengal,Maldah
subDistrict,Kaliachak_III,Kaliachak - III,India,WestBengal,Maldah
subDistrict,Maldah,Maldah,India,WestBengal,Maldah
subDistrict,Maldah_OLD,Maldah (Old),India,WestBengal,Maldah
subDistrict,Manikchak,Manikchak,India,WestBengal,Maldah
subDistrict,Ratua_I,Ratua - I,India,WestBengal,Maldah
subDistrict,Ratua_II,Ratua - II,India,WestBengal,Maldah
subDistrict,Beldanga_I,Beldanga - I,India,WestBengal,Murshidabad
subDistrict,Beldanga_II,Beldanga - II,India,WestBengal,Murshidabad
subDistrict,Berhampore,Berhampore,India,WestBengal,Murshidabad
subDistrict,Bhagawangola_I,Bhagawangola - I,India,WestBengal,Murshidabad
subDistrict,Bhagawangola_II,Bhagawangola - II,India,WestBengal,Murshidabad
subDistrict,Bharatpur_I,Bharatpur - I,India,WestBengal,Murshidabad
subDistrict,Bharatpur_II,Bharatpur - II,India,WestBengal,Murshidabad
subDistrict,Burwan,Burwan,India,WestBengal,Murshidabad
subDistrict,Domkal,Domkal,India,WestBengal,Murshidabad
subDistrict,Farakka,Farakka,India,WestBengal,Murshidabad
subDistrict,Hariharpara,Hariharpara,India,WestBengal,Murshidabad
subDistrict,Jalangi,Jalangi,India,WestBengal,Murshidabad
subDistrict,Kandi,Kandi,India,WestBengal,Murshidabad
subDistrict,Khargram,Khargram,India,WestBengal,Murshidabad
subDistrict,Lalgola,Lalgola,India,WestBengal,Murshidabad
subDistrict,MurshidabadJiaganj,Murshidabad Jiaganj,India,WestBengal,Murshidabad
subDistrict,Murshidabad,Murshidabad,India,WestBengal,Murshidabad
subDistrict,Nabagram,Nabagram,India,WestBengal,Murshidabad
subDistrict,Nawda,Nawda,India,WestBengal,Murshidabad
subDistrict,Raghunathganj_I,Raghunathganj - I,India,WestBengal,Murshidabad
subDistrict,Raghunathganj_II,Raghunathganj - II,India,WestBengal,Murshidabad
subDistrict,Raninagar_I,Raninagar - I,India,WestBengal,Murshidabad
subDistrict,Raninagar_II,Raninagar - II,India,WestBengal,Murshidabad
subDistrict,Sagardighi,Sagardighi,India,WestBengal,Murshidabad
subDistrict,Samserganj,Samserganj,India,WestBengal,Murshidabad
subDistrict,Suti_I,Suti - I,India,WestBengal,Murshidabad
subDistrict,Suti_II,Suti - II,India,WestBengal,Murshidabad
subDistrict,Chakdah,Chakdah,India,WestBengal,Nadia
subDistrict,Chapra,Chapra,India,WestBengal,Nadia
subDistrict,Hanskhali,Hanskhali,India,WestBengal,Nadia
subDistrict,Haringhata,Haringhata,India,WestBengal,Nadia
subDistrict,Kaliganj,Kaliganj,India,WestBengal,Nadia
subDistrict,Karimpur_I,Karimpur - I,India,WestBengal,Nadia
subDistrict,Karimpur_II,Karimpur - II,India,WestBengal,Nadia
subDistrict,Krishnaganj,Krishnaganj,India,WestBengal,Nadia
subDistrict,Krishnagar_I,Krishnagar - I,India,WestBengal,Nadia
subDistrict,Krishnagar_II,Krishnagar - II,India,WestBengal,Nadia
subDistrict,Nabadwip,Nabadwip,India,WestBengal,Nadia
subDistrict,Nadia,Nadia,India,WestBengal,Nadia
subDistrict,Nakashipara,Nakashipara,India,WestBengal,Nadia
subDistrict,Ranaghat_I,Ranaghat - I,India,WestBengal,Nadia
subDistrict,Ranaghat_II,Ranaghat - II,India,WestBengal,Nadia
subDistrict,Santipur,Santipur,India,WestBengal,Nadia
subDistrict,Tehatta_I,Tehatta - I,India,WestBengal,Nadia
subDistrict,Tehatta_II,Tehatta - II,India,WestBengal,Nadia
subDistrict,Amdanga,Amdanga,India,WestBengal,North24Parganas
subDistrict,Baduria,Baduria,India,WestBengal,North24Parganas
subDistrict,Bagda,Bagda,India,WestBengal,North24Parganas
subDistrict,Barasat_I,Barasat - I,India,WestBengal,North24Parganas
subDistrict,Barasat_II,Barasat - II,India,WestBengal,North24Parganas
subDistrict,Barrackpur_I,Barrackpur - I,India,WestBengal,North24Parganas
subDistrict,Barrackpur_II,Barrackpur - II,India,WestBengal,North24Parganas
subDistrict,Basirhat_I,Basirhat - I,India,WestBengal,North24Parganas
subDistrict,Basirhat_II,Basirhat - II,India,WestBengal,North24Parganas
subDistrict,Bongaon,Bongaon,India,WestBengal,North24Parganas
subDistrict,Deganga,Deganga,India,WestBengal,North24Parganas
subDistrict,Gaighata,Gaighata,India,WestBengal,North24Parganas
subDistrict,Habra_I,Habra - I,India,WestBengal,North24Parganas
subDistrict,Habra_II,Habra - II,India,WestBengal,North24Parganas
subDistrict,Haroa,Haroa,India,WestBengal,North24Parganas
subDistrict,Hasnabad,Hasnabad,India,WestBengal,North24Parganas
subDistrict,Hingalganj,Hingalganj,India,WestBengal,North24Parganas
subDistrict,Minakhan,Minakhan,India,WestBengal,North24Parganas
subDistrict,NorthTwentyFourParganas,North Twenty Four Parganas,India,WestBengal,North24Parganas
subDistrict,Rajarhat,Rajarhat,India,WestBengal,North24Parganas
subDistrict,Sandeshkhali_I,Sandeshkhali - I,India,WestBengal,North24Parganas
subDistrict,Sandeshkhali_II,Sandeshkhali - II,India,WestBengal,North24Parganas
subDistrict,Swarupnagar,Swarupnagar,India,WestBengal,North24Parganas
subDistrict,Arsha,Arsha,India,WestBengal,Puruliya
subDistrict,Bagmundi,Bagmundi,India,WestBengal,Puruliya
subDistrict,Balarampur,Balarampur,India,WestBengal,Puruliya
subDistrict,Barabazar,Barabazar,India,WestBengal,Puruliya
subDistrict,Bundwan,Bundwan,India,WestBengal,Puruliya
subDistrict,Hura,Hura,India,WestBengal,Puruliya
subDistrict,Jaipur,Jaipur,India,WestBengal,Puruliya
subDistrict,Jhalda_I,Jhalda - I,India,WestBengal,Puruliya
subDistrict,Jhalda_II,Jhalda - II,India,WestBengal,Puruliya
subDistrict,Kashipur,Kashipur,India,WestBengal,Puruliya
subDistrict,Manbazar_I,Manbazar - I,India,WestBengal,Puruliya
subDistrict,Manbazar_II,Manbazar - II,India,WestBengal,Puruliya
subDistrict,Neturia,Neturia,India,WestBengal,Puruliya
subDistrict,Para,Para,India,WestBengal,Puruliya
subDistrict,Puncha,Puncha,India,WestBengal,Puruliya
subDistrict,Purulia_I,Purulia - I,India,WestBengal,Puruliya
subDistrict,Purulia_II,Purulia - II,India,WestBengal,Puruliya
subDistrict,Puruliya,Puruliya,India,WestBengal,Puruliya
subDistrict,Raghunathpur_I,Raghunathpur - I,India,WestBengal,Puruliya
subDistrict,Raghunathpur_II,Raghunathpur - II,India,WestBengal,Puruliya
subDistrict,Santuri,Santuri,India,WestBengal,Puruliya
subDistrict,Baruipur,Baruipur,India,WestBengal,South24Parganas
subDistrict,Basanti,Basanti,India,WestBengal,South24Parganas
subDistrict,Bhangar_I,Bhangar - I,India,WestBengal,South24Parganas
subDistrict,Bhangar_II,Bhangar - II,India,WestBengal,South24Parganas
subDistrict,Bishnupur_I,Bishnupur - I,India,WestBengal,South24Parganas
subDistrict,Bishnupur_II,Bishnupur - II,India,WestBengal,South24Parganas
subDistrict,Budge Budge_I,Budge Budge - I,India,WestBengal,South24Parganas
subDistrict,Budge Budge_II,Budge Budge - II,India,WestBengal,South24Parganas
subDistrict,Canning_I,Canning - I,India,WestBengal,South24Parganas
subDistrict,Canning_II,Canning - II,India,WestBengal,South24Parganas
subDistrict,DiamondHarbour_I,Diamond Harbour - I,India,WestBengal,South24Parganas
subDistrict,DiamondHarbour_II,Diamond Harbour - II,India,WestBengal,South24Parganas
subDistrict,Falta,Falta,India,WestBengal,South24Parganas
subDistrict,Gosaba,Gosaba,India,WestBengal,South24Parganas
subDistrict,Jaynagar_I,Jaynagar - I,India,WestBengal,South24Parganas
subDistrict,Jaynagar_II,Jaynagar - II,India,WestBengal,South24Parganas
subDistrict,Kakdwip,Kakdwip,India,WestBengal,South24Parganas
subDistrict,Kulpi,Kulpi,India,WestBengal,South24Parganas
subDistrict,Kultali,Kultali,India,WestBengal,South24Parganas
subDistrict,Magrahat_I,Magrahat - I,India,WestBengal,South24Parganas
subDistrict,Magrahat_II,Magrahat - II,India,WestBengal,South24Parganas
subDistrict,Mandirbazar,Mandirbazar,India,WestBengal,South24Parganas
subDistrict,Mathurapur_I,Mathurapur - I,India,WestBengal,South24Parganas
subDistrict,Mathurapur_II,Mathurapur - II,India,WestBengal,South24Parganas
subDistrict,Namkhana,Namkhana,India,WestBengal,South24Parganas
subDistrict,Patharpratima,Patharpratima,India,WestBengal,South24Parganas
subDistrict,Sagar,Sagar,India,WestBengal,South24Parganas
subDistrict,Sonarpur,Sonarpur,India,WestBengal,South24Parganas
subDistrict,SouthTwentyFourParganas,South Twenty Four Parganas,India,WestBengal,South24Parganas
subDistrict,ThakurpukurMahestola,Thakurpukur Mahestola,India,WestBengal,South24Parganas
subDistrict,Raiganj,Raiganj,India,WestBengal,UttarDinajpur
subDistrict,Chopra,Chopra,India,WestBengal,UttarDinajpur
subDistrict,Goalpokhar_I,Goalpokhar - I,India,WestBengal,UttarDinajpur
subDistrict,Goalpokhar_II,Goalpokhar - II,India,WestBengal,UttarDinajpur
subDistrict,Hemtabad,Hemtabad,India,WestBengal,UttarDinajpur
subDistrict,Islampur,Islampur,India,WestBengal,UttarDinajpur
subDistrict,Itahar,Itahar,India,WestBengal,UttarDinajpur
subDistrict,Kaliaganj,Kaliaganj,India,WestBengal,UttarDinajpur
subDistrict,Karandighi,Karandighi,India,WestBengal,UttarDinajpur
subDistrict,UttarDinajpur,Uttar Dinajpur,India,WestBengal,UttarDinajpur
,,,,,
,,,,,
,,,,,
subDistrict,Bairiya,Bairiya,India,UttarPradesh,Balia
subDistrict,Bansdih,Bansdih,India,UttarPradesh,Balia
subDistrict,Belhari,Belhari,India,UttarPradesh,Balia
subDistrict,Beruarwari,Beruarwari,India,UttarPradesh,Balia
subDistrict,Chilkahar,Chilkahar,India,UttarPradesh,Balia
subDistrict,Garwar,Garwar,India,UttarPradesh,Balia
subDistrict,Hanumanganj,Hanumanganj,India,UttarPradesh,Balia
subDistrict,Maniyar,Maniyar,India,UttarPradesh,Balia
subDistrict,MurliChhapra,MurliChhapra,India,UttarPradesh,Balia
subDistrict,Nagra,Nagra,India,UttarPradesh,Balia
subDistrict,Navanagar,Navanagar,India,UttarPradesh,Balia
subDistrict,Pandah,Pandah,India,UttarPradesh,Balia
subDistrict,Rasra,Rasra,India,UttarPradesh,Balia
subDistrict,Revati,Revati,India,UttarPradesh,Balia
subDistrict,Siar,Siar,India,UttarPradesh,Balia
subDistrict,Sohaon,Sohaon,India,UttarPradesh,Balia
subDistrict,Barahani,Barahani,India,UttarPradesh,Chandauli
subDistrict,Chakiya,Chakiya,India,UttarPradesh,Chandauli
subDistrict,Naugarh,Naugarh,India,UttarPradesh,Chandauli
subDistrict,Chahaniya,Chahaniya,India,UttarPradesh,Chandauli
subDistrict,Chandauli,Chandauli,India,UttarPradesh,Chandauli
subDistrict,Dhanapur,Dhanapur,India,UttarPradesh,Chandauli
subDistrict,Niyamtabad,Niyamtabad,India,UttarPradesh,Chandauli
subDistrict,Sakaldeeha,Sakaldeeha,India,UttarPradesh,Chandauli
subDistrict,Shahabganj,Shahabganj,India,UttarPradesh,Chandauli
subDistrict,Baitalpur,Baitalpur,India,UttarPradesh,Deoria
subDistrict,Bankata,Bankata,India,UttarPradesh,Deoria
subDistrict,Barhaj,Barhaj,India,UttarPradesh,Deoria
subDistrict,Bhagalpur,Bhagalpur,India,UttarPradesh,Deoria
subDistrict,Bhaluani,Bhaluani,India,UttarPradesh,Deoria
subDistrict,Bhatani,Bhatani,India,UttarPradesh,Deoria
subDistrict,Bhatparani,Bhatparani,India,UttarPradesh,Deoria
subDistrict,Deoria,Deoria,India,UttarPradesh,Deoria
subDistrict,DesaiDeoria,DesaiDeoria,India,UttarPradesh,Deoria
subDistrict,GauriBazar,GauriBazar,India,UttarPradesh,Deoria
subDistrict,Lar,Lar,India,UttarPradesh,Deoria
subDistrict,Pathardeva,Pathardeva,India,UttarPradesh,Deoria
subDistrict,RampurKarkhana,RampurKarkhana,India,UttarPradesh,Deoria
subDistrict,Rudrapur,Rudrapur,India,UttarPradesh,Deoria
subDistrict,Salempur,Salempur,India,UttarPradesh,Deoria
subDistrict,Tarkulwa,Tarkulwa,India,UttarPradesh,Deoria
subDistrict,Barachawar,Barachawar,India,UttarPradesh,Gazipur
subDistrict,Bhadaura,Bhadaura,India,UttarPradesh,Gazipur
subDistrict,Bhwarkol ,Bhwarkol ,India,UttarPradesh,Gazipur
subDistrict,Deokali ,Deokali ,India,UttarPradesh,Gazipur
subDistrict,Gazipur,Gazipur,India,UttarPradesh,Gazipur
subDistrict,Jakhnia,Jakhnia,India,UttarPradesh,Gazipur
subDistrict,Karanda ,Karanda ,India,UttarPradesh,Gazipur
subDistrict,Kasimabad,Kasimabad,India,UttarPradesh,Gazipur
subDistrict,Manihari,Manihari,India,UttarPradesh,Gazipur
subDistrict,Mardah,Mardah,India,UttarPradesh,Gazipur
subDistrict,Muhammdabad ,Muhammdabad ,India,UttarPradesh,Gazipur
subDistrict,Reotipur,Reotipur,India,UttarPradesh,Gazipur
subDistrict,Sadat ,Sadat ,India,UttarPradesh,Gazipur
subDistrict,Saidpur ,Saidpur ,India,UttarPradesh,Gazipur
subDistrict,Virno,Virno,India,UttarPradesh,Gazipur
subDistrict,Zamania ,Zamania ,India,UttarPradesh,Gazipur
subDistrict,Bansgaon,Bansgaon,India,UttarPradesh,Gorakhpur
subDistrict,Barhalganj,Barhalganj,India,UttarPradesh,Gorakhpur
subDistrict,Belghat,Belghat,India,UttarPradesh,Gorakhpur
subDistrict,Bhathat,Bhathat,India,UttarPradesh,Gorakhpur
subDistrict,Brahmpur,Brahmpur,India,UttarPradesh,Gorakhpur
subDistrict,CampiereGanj,Campiere Ganj,India,UttarPradesh,Gorakhpur
subDistrict,Chargawan,Chargawan,India,UttarPradesh,Gorakhpur
subDistrict,Gagha,Gagha,India,UttarPradesh,Gorakhpur
subDistrict,Gola,Gola,India,UttarPradesh,Gorakhpur
subDistrict,Jangalkudia,Jangal kudia,India,UttarPradesh,Gorakhpur
subDistrict,Kaurairam,Kaurairam,India,UttarPradesh,Gorakhpur
subDistrict,Khajani,Khajani,India,UttarPradesh,Gorakhpur
subDistrict,Khorabar,Khorabar,India,UttarPradesh,Gorakhpur
subDistrict,Pali,Pali,India,UttarPradesh,Gorakhpur
subDistrict,Pipraich,Pipraich,India,UttarPradesh,Gorakhpur
subDistrict,Piprauli,Piprauli,India,UttarPradesh,Gorakhpur
subDistrict,Sahjanwa,Sahjanwa,India,UttarPradesh,Gorakhpur
subDistrict,Sardarnagar,Sardarnagar,India,UttarPradesh,Gorakhpur
subDistrict,Uruwa,Uruwa,India,UttarPradesh,Gorakhpur
subDistrict,Dudhahi,Dudhahi,India,UttarPradesh,Kushinagar
subDistrict,Fazilnagar,Fazilnagar,India,UttarPradesh,Kushinagar
subDistrict,Hata,Hata,India,UttarPradesh,Kushinagar
